age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income
35,Self-emp,235650,Bachelors,15,Divorced,Protective-serv,Other-relative,Black,Male,0,0,89,United-States,>50K
83,Private,49212,5th-6th,2,Never-married,Craft-repair,Unmarried,White,Male,65757,0,59,United-States,>50K
65,Private,814656,Some-college,13,Never-married,Transport-moving,Wife,Amer-Indian-Eskimo,Male,0,0,67,United-States,<=50K
50,Government,77414,Assoc-acdm,14,Divorced,Armed-Forces,Own-child,White,Male,0,0,27,United-States,>50K
75,Private,376737,10th,14,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,89,United-States,>50K
45,Private,478554,12th,1,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,90,United-States,<=50K
52,Government,300682,1st-4th,7,Separated,Exec-managerial,Wife,White,Female,0,0,16,United-States,<=50K
27,Government,255371,Assoc-voc,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,85,United-States,>50K
82,Private,885571,Some-college,1,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,19,United-States,>50K
59,Private,255139,9th,6,Married-civ-spouse,Armed-Forces,Unmarried,White,Female,35139,2007,78,United-States,<=50K
26,Private,942541,10th,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,94,United-States,>50K
77,Self-emp,792476,12th,11,Married-civ-spouse,Armed-Forces,Not-in-family,White,Male,0,0,12,United-States,>50K
32,Self-emp,398183,Preschool,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,92,United-States,>50K
74,Private,21690,7th-8th,11,Divorced,Exec-managerial,Husband,White,Female,0,0,53,Canada,>50K
86,Private,282467,9th,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,79,United-States,>50K
39,Private,406530,7th-8th,8,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,23,United-States,>50K
81,Private,973689,5th-6th,7,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,13,United-States,<=50K
58,Private,531819,Assoc-acdm,4,Separated,Craft-repair,Not-in-family,White,Male,0,0,27,United-States,>50K
88,Self-emp,568434,Masters,1,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,61,United-States,>50K
73,Private,679716,Assoc-voc,1,Married-civ-spouse,Armed-Forces,Unmarried,White,Female,0,0,47,United-States,<=50K
40,Private,86805,Assoc-acdm,4,Married-civ-spouse,Priv-house-serv,Unmarried,White,Male,0,0,89,United-States,>50K
42,Private,774870,Assoc-voc,5,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,29,United-States,<=50K
23,Private,146412,11th,12,Never-married,Adm-clerical,Wife,White,Male,0,0,97,United-States,<=50K
51,Private,316996,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,53,United-States,>50K
80,Private,858982,7th-8th,14,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,60,United-States,>50K
26,Private,708035,11th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,40916,0,28,United-States,<=50K
77,Private,108756,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,77,United-States,>50K
66,Private,247909,1st-4th,14,Never-married,Craft-repair,Other-relative,White,Female,0,0,75,India,<=50K
68,Self-emp,534680,10th,12,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,22,United-States,>50K
77,Private,343151,Masters,1,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,71,United-States,<=50K
87,Private,846853,Assoc-voc,11,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,70,United-States,>50K
54,Self-emp,673497,Assoc-acdm,10,Never-married,Sales,Other-relative,White,Male,0,1727,39,United-States,>50K
48,Private,548285,11th,7,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,39,United-States,>50K
58,Government,94970,Assoc-acdm,2,Divorced,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K
79,Private,394112,5th-6th,13,Married-civ-spouse,Protective-serv,Unmarried,White,Male,0,0,97,Mexico,<=50K
75,Self-emp,530155,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,57,United-States,<=50K
31,Government,248538,Assoc-acdm,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K
53,Government,40278,Bachelors,8,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,0,0,83,United-States,<=50K
53,Private,413613,1st-4th,12,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,91,United-States,>50K
25,Private,172602,Doctorate,10,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,0,0,28,United-States,<=50K
43,Private,975868,Bachelors,10,Divorced,Tech-support,Other-relative,White,Male,0,0,80,United-States,>50K
53,Private,801226,7th-8th,10,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,66,United-States,>50K
65,Self-emp,885762,Assoc-acdm,5,Never-married,Sales,Other-relative,White,Female,0,0,28,United-States,<=50K
45,Private,663345,1st-4th,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,97,United-States,<=50K
85,Private,509966,Some-college,2,Never-married,Sales,Other-relative,White,Male,0,0,88,United-States,>50K
79,Private,510013,5th-6th,5,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
68,Private,606187,Masters,8,Married-civ-spouse,Sales,Husband,White,Female,0,0,51,United-States,<=50K
59,Government,250671,Bachelors,6,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,96,United-States,<=50K
46,Self-emp,935583,Masters,3,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,61,United-States,>50K
27,Private,129718,1st-4th,8,Divorced,Prof-specialty,Own-child,White,Male,0,0,13,United-States,<=50K
56,Private,611856,Some-college,15,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,13,United-States,<=50K
18,Private,863473,9th,14,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,14,United-States,>50K
56,Private,281592,Prof-school,9,Divorced,Prof-specialty,Not-in-family,Black,Female,0,916,50,United-States,<=50K
38,Government,350920,Assoc-voc,5,Separated,Protective-serv,Unmarried,White,Male,0,0,96,United-States,<=50K
82,Government,462822,Assoc-voc,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,70,United-States,<=50K
32,Private,967681,Some-college,2,Separated,Handlers-cleaners,Own-child,White,Male,0,0,84,United-States,>50K
21,Private,129028,Preschool,2,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,64,United-States,>50K
77,Private,892707,HS-grad,7,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,84,United-States,>50K
78,Private,960481,Some-college,1,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,22,United-States,<=50K
37,Private,947681,Assoc-voc,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,23,Mexico,<=50K
27,Private,325817,Prof-school,12,Never-married,Prof-specialty,Unmarried,White,Male,0,0,69,United-States,>50K
51,Private,553719,Bachelors,2,Divorced,Machine-op-inspct,Unmarried,White,Male,17362,0,81,Philippines,>50K
65,Private,256740,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,0,0,34,Other,<=50K
50,Private,864087,Assoc-acdm,4,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0,0,91,United-States,>50K
78,Government,914865,Doctorate,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,53,United-States,<=50K
27,Self-emp,272321,HS-grad,4,Married-civ-spouse,Sales,Own-child,White,Male,0,0,91,United-States,<=50K
71,Private,646778,Assoc-voc,13,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,19,United-States,<=50K
82,Private,806658,5th-6th,12,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,60789,0,80,United-States,<=50K
18,Private,493626,Some-college,11,Never-married,Protective-serv,Own-child,White,Female,0,0,59,United-States,>50K
22,Private,237593,10th,13,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,53,United-States,>50K
32,Private,495895,1st-4th,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,23,United-States,>50K
45,Self-emp,128254,Some-college,15,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,United-States,>50K
40,Private,546519,1st-4th,5,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,25,United-States,>50K
34,Private,976930,Assoc-acdm,9,Widowed,Farming-fishing,Not-in-family,White,Male,53967,0,11,United-States,<=50K
30,Private,482768,9th,1,Never-married,Other-service,Not-in-family,White,Male,0,0,39,United-States,<=50K
31,Government,876102,10th,12,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,39,United-States,>50K
28,Government,193219,Bachelors,5,Never-married,Adm-clerical,Wife,Black,Male,0,0,91,United-States,<=50K
45,Private,24082,Prof-school,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,795195,Bachelors,9,Never-married,Protective-serv,Other-relative,White,Male,0,0,86,United-States,>50K
78,Private,214383,5th-6th,6,Never-married,Transport-moving,Own-child,White,Male,0,0,29,United-States,<=50K
81,Private,943679,Masters,2,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,58,United-States,>50K
48,Private,155205,Preschool,14,Married-civ-spouse,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,44,United-States,>50K
27,Private,728237,Assoc-acdm,3,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,2792,32,United-States,<=50K
25,Private,386816,Assoc-voc,14,Divorced,Farming-fishing,Other-relative,Black,Female,0,0,70,United-States,<=50K
38,Private,126315,Assoc-acdm,8,Married-civ-spouse,Other-service,Unmarried,Black,Male,0,0,93,United-States,>50K
76,Private,163499,Preschool,1,Divorced,Tech-support,Other-relative,Black,Male,0,0,64,United-States,>50K
67,Government,132511,Doctorate,12,Never-married,Adm-clerical,Husband,White,Male,0,0,76,United-States,<=50K
86,Private,461048,10th,3,Divorced,Protective-serv,Wife,White,Male,0,0,17,United-States,<=50K
87,Private,286981,7th-8th,13,Divorced,Tech-support,Unmarried,White,Male,0,0,49,United-States,>50K
47,Private,938050,11th,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,68,United-States,>50K
34,Private,231600,9th,1,Never-married,Adm-clerical,Unmarried,White,Female,0,0,41,United-States,<=50K
37,Private,938252,11th,11,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,317,16,United-States,>50K
65,Private,232104,Masters,11,Separated,Sales,Own-child,White,Male,0,0,11,Canada,<=50K
19,Private,863521,5th-6th,8,Widowed,Adm-clerical,Wife,White,Male,0,0,94,United-States,>50K
54,Private,463245,1st-4th,1,Never-married,Adm-clerical,Wife,White,Male,0,0,15,United-States,<=50K
18,Private,952745,10th,13,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,45,United-States,>50K
21,Private,988949,10th,5,Married-civ-spouse,Other-service,Wife,White,Female,0,0,41,United-States,<=50K
71,Government,12469,Assoc-voc,4,Separated,Priv-house-serv,Husband,White,Male,0,0,54,United-States,<=50K
42,Private,321211,Doctorate,7,Never-married,Other-service,Other-relative,White,Male,0,0,51,United-States,>50K
20,Private,928978,10th,14,Never-married,Exec-managerial,Wife,White,Male,0,0,62,United-States,<=50K
26,Private,582842,Prof-school,5,Divorced,Protective-serv,Wife,White,Male,0,0,18,United-States,<=50K
51,Government,434325,1st-4th,8,Divorced,Other-service,Wife,Black,Male,0,0,84,Mexico,>50K
60,Private,295005,10th,12,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,96,United-States,>50K
39,Self-emp,777423,Bachelors,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,84,United-States,>50K
87,Government,829537,5th-6th,11,Never-married,Craft-repair,Not-in-family,White,Female,0,0,58,United-States,>50K
19,Private,508511,Masters,1,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,11,United-States,<=50K
83,Private,119655,1st-4th,5,Married-civ-spouse,Prof-specialty,Wife,White,Male,65840,0,76,United-States,>50K
49,Private,722972,HS-grad,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,>50K
33,Self-emp,794448,Doctorate,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,59,Mexico,>50K
18,Private,401845,10th,5,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,44,United-States,<=50K
89,Private,371741,Masters,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,24,United-States,<=50K
65,Private,867932,5th-6th,15,Married-civ-spouse,Priv-house-serv,Unmarried,White,Male,0,0,84,United-States,>50K
67,Private,700956,7th-8th,3,Married-civ-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
30,Private,213080,Preschool,8,Separated,Armed-Forces,Own-child,Asian-Pac-Islander,Male,0,0,71,United-States,<=50K
32,Private,226965,5th-6th,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States,>50K
70,Private,753941,9th,3,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,34,United-States,>50K
61,Private,531848,11th,1,Never-married,Protective-serv,Husband,White,Female,0,0,93,United-States,<=50K
25,Private,653933,5th-6th,9,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,2239,34,United-States,>50K
63,Government,606388,Some-college,15,Never-married,Exec-managerial,Unmarried,White,Male,0,0,84,United-States,<=50K
86,Private,273480,Masters,9,Widowed,Transport-moving,Other-relative,Asian-Pac-Islander,Female,0,0,92,United-States,>50K
36,Government,53316,7th-8th,6,Never-married,Tech-support,Wife,White,Male,0,0,10,United-States,<=50K
55,Private,188989,Bachelors,10,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,68,United-States,<=50K
28,Private,306579,7th-8th,1,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,78,United-States,>50K
60,Self-emp,126513,1st-4th,8,Never-married,Other-service,Own-child,Other,Male,0,0,83,United-States,>50K
37,Private,890574,Assoc-voc,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K
37,Without-pay,863180,1st-4th,9,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,43,United-States,<=50K
38,Government,537056,Some-college,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,75,United-States,<=50K
74,Private,367417,Masters,8,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,27,United-States,<=50K
67,Private,205149,Prof-school,3,Divorced,Craft-repair,Not-in-family,White,Male,0,0,86,United-States,>50K
43,Private,776271,Doctorate,13,Married-civ-spouse,Sales,Not-in-family,Black,Male,29741,0,14,United-States,>50K
47,Private,37634,Some-college,5,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,29,United-States,<=50K
48,Private,327072,5th-6th,9,Divorced,Priv-house-serv,Other-relative,White,Female,0,0,75,United-States,>50K
59,Private,714956,Prof-school,13,Separated,Priv-house-serv,Wife,White,Male,62609,0,84,United-States,>50K
85,Private,478341,Preschool,1,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,71,United-States,<=50K
78,Private,194605,Assoc-voc,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,41,Philippines,<=50K
78,Self-emp,233402,Prof-school,15,Never-married,Protective-serv,Other-relative,White,Male,0,0,67,United-States,>50K
87,Self-emp,308588,Some-college,4,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,39848,0,59,United-States,>50K
85,Private,784088,Masters,4,Never-married,Farming-fishing,Wife,White,Male,0,0,47,United-States,<=50K
34,Government,475837,Doctorate,15,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,64,United-States,>50K
36,Private,660774,Prof-school,4,Never-married,Armed-Forces,Own-child,White,Male,0,0,37,United-States,>50K
68,Private,28211,1st-4th,10,Widowed,Protective-serv,Unmarried,Black,Male,0,1701,83,United-States,<=50K
87,Private,950173,1st-4th,12,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,95,United-States,>50K
80,Private,64711,12th,9,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,90,United-States,>50K
47,Private,229763,Doctorate,14,Widowed,Exec-managerial,Other-relative,White,Male,0,0,31,United-States,>50K
42,Government,899424,Assoc-acdm,6,Widowed,Priv-house-serv,Wife,White,Male,0,0,52,United-States,>50K
88,Government,80047,5th-6th,11,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,92,Mexico,>50K
43,Private,356136,Prof-school,8,Divorced,Tech-support,Other-relative,White,Female,0,0,90,United-States,>50K
73,Self-emp,885122,Some-college,12,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,97,United-States,>50K
39,Private,890733,Assoc-acdm,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
36,Private,778304,Assoc-acdm,4,Divorced,Transport-moving,Husband,White,Male,0,0,61,United-States,<=50K
48,Self-emp,982984,1st-4th,3,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
43,Private,908202,Some-college,14,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,37,United-States,<=50K
59,Private,436669,10th,1,Divorced,Craft-repair,Own-child,White,Female,0,0,87,United-States,<=50K
58,Private,916078,Preschool,10,Never-married,Sales,Unmarried,White,Male,0,0,67,United-States,>50K
40,Private,829884,10th,15,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,45,United-States,<=50K
64,Private,713129,HS-grad,15,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,79,United-States,>50K
30,Private,138013,Preschool,7,Divorced,Protective-serv,Other-relative,White,Male,0,0,18,United-States,<=50K
83,Private,758409,Assoc-voc,4,Never-married,Priv-house-serv,Wife,White,Male,0,0,30,United-States,>50K
83,Private,234895,Preschool,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,73,United-States,>50K
33,Private,18532,Preschool,8,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,85,United-States,>50K
45,Private,809323,Bachelors,14,Never-married,Exec-managerial,Not-in-family,White,Male,36049,0,70,United-States,>50K
52,Government,859678,Bachelors,3,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,57615,0,49,United-States,<=50K
58,Private,305645,Doctorate,1,Never-married,Prof-specialty,Own-child,White,Male,0,0,65,United-States,<=50K
48,Private,797928,Masters,5,Never-married,Exec-managerial,Husband,White,Male,0,0,13,United-States,>50K
49,Private,811586,1st-4th,14,Divorced,Sales,Wife,White,Male,0,0,40,United-States,<=50K
71,Private,529989,Masters,2,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K
89,Private,86682,Assoc-acdm,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,67,Germany,<=50K
76,Private,592763,Assoc-voc,14,Never-married,Prof-specialty,Other-relative,White,Male,80860,0,34,United-States,>50K
